,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1068,1069,1,4,42.0,3964,1,0,3,3,0,4,0,10,2,2,4,5,6,3,1973,1973,1,1,5,5,3,0.0,3,4,1,3,4,4,1,837,6,0,105,942,1,2,1,5,1291,1230,0,2521,1,0,2,1,5,1,3,10,0,1,Gd,2,1973.0,Fin,2,576,5,5,2,728,20,0,0,0,0,,1,0,0,6,2006,8,4,151400
739,740,9,3,65.0,9313,1,0,0,3,0,4,0,5,2,2,0,5,7,4,2004,2004,1,1,12,13,3,0.0,2,4,2,3,4,4,6,0,6,0,864,864,1,0,1,5,864,864,0,1728,0,0,2,1,3,1,2,7,6,0,,2,2004.0,RFn,2,572,5,5,2,187,56,0,0,0,0,,0,0,0,4,2009,8,4,190000
133,134,4,3,69.0,6853,1,0,0,3,0,4,0,23,2,2,0,2,8,4,2001,2002,1,1,12,13,2,136.0,2,4,2,1,4,4,3,1005,6,0,262,1267,1,0,1,5,1296,0,0,1296,1,0,2,0,2,1,2,6,6,0,,2,2001.0,Fin,2,471,5,5,2,192,25,0,0,0,0,,0,0,0,6,2009,8,4,220000
416,417,9,3,74.0,7844,1,0,3,3,0,4,0,19,2,2,0,5,6,6,1978,1978,3,1,6,6,2,203.0,3,4,1,4,4,4,1,209,6,0,463,672,1,4,1,5,672,728,0,1400,0,0,1,1,3,1,3,6,6,1,TA,2,1978.0,Fin,2,440,5,5,2,0,0,0,0,0,0,,0,0,0,3,2006,8,4,149500
78,79,14,3,72.0,10778,1,0,3,3,0,4,0,19,2,2,2,2,4,4,1968,1968,3,1,6,6,3,0.0,3,4,1,4,4,4,6,0,6,0,1768,1768,1,4,0,5,1768,0,0,1768,0,0,2,0,4,2,3,8,6,0,,0,,,0,0,0,0,2,0,0,0,0,0,0,,0,0,0,4,2010,8,4,136500
965,966,9,3,65.0,10237,1,0,3,3,0,4,0,8,6,2,0,5,6,4,2005,2007,1,1,12,13,3,0.0,2,4,2,3,4,4,6,0,6,0,783,783,1,0,1,5,783,701,0,1484,0,0,2,1,3,1,2,8,6,1,Gd,2,2005.0,Fin,2,393,5,5,2,0,72,0,0,0,0,,0,0,0,7,2007,6,5,178900
771,772,4,3,67.0,8877,1,0,3,3,0,4,0,7,2,2,0,2,4,4,1951,1951,1,1,13,14,3,0.0,3,4,1,2,1,4,4,836,6,0,0,836,1,4,1,2,1220,0,0,1220,0,0,1,0,2,1,3,6,6,0,,6,1951.0,Unf,2,396,5,5,2,0,0,0,0,0,0,,0,0,0,4,2006,0,4,102000
482,483,10,4,50.0,2500,1,2,3,3,0,0,0,17,2,2,0,5,7,7,1915,2005,1,1,11,12,3,0.0,2,4,2,4,4,4,1,299,6,0,611,910,1,0,1,5,916,910,0,1826,1,0,1,1,4,1,0,7,3,1,Gd,2,1915.0,Unf,1,164,2,2,2,0,0,0,0,0,0,,0,0,0,6,2009,8,4,155000
304,305,11,4,87.0,18386,1,0,3,3,0,4,0,17,2,2,0,3,7,8,1880,2002,1,1,5,5,3,0.0,3,4,0,4,4,4,6,0,6,0,1470,1470,1,0,1,5,1675,1818,0,3493,0,0,3,0,3,1,2,10,6,1,Ex,2,2003.0,Unf,3,870,5,5,2,302,0,0,0,0,0,,0,0,0,5,2008,8,4,295000
1109,1110,4,3,107.0,11362,1,0,0,3,0,4,0,16,2,2,0,2,8,4,2004,2005,1,1,8,8,4,42.0,2,4,2,1,4,3,3,1039,6,0,797,1836,1,0,1,5,1836,0,0,1836,1,0,2,0,3,1,2,7,6,1,Gd,2,2004.0,Fin,3,862,5,5,2,125,185,0,0,0,0,,0,0,0,3,2009,8,4,280000
343,344,0,3,63.0,8849,1,0,0,3,0,4,0,16,2,2,4,2,9,4,2005,2005,3,1,8,8,2,616.0,0,4,2,1,4,4,3,28,6,0,1656,1684,1,0,1,5,1684,0,0,1684,0,0,2,0,2,1,0,6,6,1,Ex,2,2005.0,RFn,2,564,5,5,2,495,72,0,0,0,0,,0,0,0,7,2008,8,4,266000
115,116,1,1,34.0,3230,1,2,3,3,0,0,0,21,2,2,4,5,6,4,1999,1999,1,1,8,8,2,1129.0,3,4,2,3,4,4,3,419,6,0,310,729,1,2,1,5,729,729,0,1458,0,0,2,1,2,1,3,5,6,1,Fa,6,1999.0,Unf,2,440,5,5,2,0,32,0,0,0,0,,0,0,0,6,2007,8,4,176000
1271,1272,4,3,69.0,9156,1,0,0,3,0,4,0,14,4,2,0,2,6,6,1968,1968,3,1,3,3,3,0.0,3,4,1,4,4,4,6,0,6,0,1489,1489,1,2,1,5,1489,0,0,1489,0,0,2,0,3,1,2,7,6,1,Gd,2,1968.0,RFn,2,462,5,5,2,0,0,0,0,0,0,,0,0,0,8,2009,8,4,185750
462,463,4,3,60.0,8281,1,0,0,3,0,4,0,19,2,2,0,2,5,4,1965,1965,1,1,8,8,3,0.0,3,4,1,4,4,4,5,553,2,62,0,864,1,2,1,5,864,0,0,864,0,0,1,0,3,1,3,5,6,1,Po,6,1965.0,Unf,1,360,5,5,2,0,0,236,0,0,0,,2,0,0,12,2009,8,4,62383
440,441,4,3,105.0,15431,1,0,3,3,0,4,0,16,2,2,0,2,10,4,2008,2008,3,1,12,13,4,200.0,0,4,2,1,4,2,3,1767,1,103,788,3094,1,0,1,5,2402,0,0,2402,1,0,2,0,2,1,0,10,6,2,Gd,2,2008.0,Fin,3,672,5,5,2,0,72,0,0,170,0,,0,0,0,4,2009,8,4,555000
1234,1235,10,2,55.0,8525,1,0,3,0,0,4,0,18,2,2,0,5,5,5,1911,1950,1,1,8,8,3,0.0,3,4,2,4,4,1,6,0,6,0,940,940,1,4,0,1,1024,940,0,1964,0,0,1,1,4,1,3,7,6,0,,0,,,0,0,0,0,0,0,192,0,0,0,0,,0,0,0,11,2008,8,0,130000
197,198,11,3,174.0,25419,1,0,3,3,0,0,0,12,0,2,0,5,8,3,1918,1990,1,1,11,12,3,0.0,2,2,2,4,4,4,3,1036,4,39,140,1360,1,2,1,5,1360,1360,392,3112,1,1,2,0,4,1,2,8,6,1,Ex,6,1918.0,Unf,2,795,5,5,2,0,16,552,0,0,512,Ex,1,0,0,3,2006,8,0,235000
1344,1345,9,3,85.0,11103,1,0,0,3,0,0,0,5,2,2,0,5,7,4,2006,2006,1,1,12,13,3,0.0,2,4,2,3,4,4,6,0,6,0,728,728,1,0,1,5,728,728,0,1456,0,0,2,1,3,1,2,8,6,1,TA,2,2006.0,Fin,2,440,5,5,2,0,0,0,0,0,0,,0,0,0,7,2007,6,5,155835
350,351,0,3,68.0,7820,1,0,0,3,0,4,0,16,2,2,4,2,9,4,2007,2007,3,1,8,8,2,362.0,0,4,2,1,4,4,6,0,6,0,1869,1869,1,0,1,5,1869,0,0,1869,0,0,2,0,2,1,0,6,6,1,Gd,2,2007.0,RFn,2,617,5,5,2,210,54,0,0,0,0,,0,0,0,12,2007,6,5,318061
694,695,8,4,51.0,6120,1,0,3,3,0,0,0,3,2,2,0,0,5,5,1936,1950,1,1,13,14,3,0.0,3,1,0,4,4,4,6,0,6,0,927,927,1,4,1,5,1067,472,0,1539,0,0,1,1,3,1,3,5,6,0,,6,1995.0,Unf,2,576,5,5,2,112,0,0,0,0,0,,3,0,0,4,2009,8,4,141500
656,657,4,3,72.0,10007,1,0,0,3,0,4,0,12,2,2,0,2,5,6,1959,2006,1,1,6,6,2,54.0,2,4,1,4,4,4,1,806,6,0,247,1053,1,0,1,5,1053,0,0,1053,1,0,1,1,3,1,2,5,6,0,,2,1959.0,RFn,1,312,5,5,2,0,0,0,0,0,0,,3,0,0,8,2008,8,4,145500
894,895,14,3,64.0,7018,1,0,3,0,0,4,0,20,2,2,2,2,5,4,1979,1979,1,1,9,10,3,0.0,3,4,3,0,0,0,0,0,0,0,0,0,1,4,1,5,1535,0,0,1535,0,0,2,0,4,2,3,8,6,0,,2,1979.0,Unf,2,400,5,5,2,0,0,0,0,0,0,,0,0,0,6,2009,8,2,118858
308,309,5,3,69.0,12342,1,0,0,3,0,4,0,7,2,2,0,2,4,4,1940,1950,1,1,12,13,3,0.0,3,4,1,4,4,4,2,262,6,0,599,861,1,0,1,5,861,0,0,861,0,0,1,0,1,1,3,4,6,0,,6,1961.0,Unf,2,539,5,5,2,158,0,0,0,0,0,,0,0,0,3,2009,8,4,82500
1013,1014,5,4,60.0,7200,1,0,3,3,0,4,0,17,2,2,0,2,5,3,1910,2006,3,1,8,12,3,0.0,3,4,0,4,4,4,1,247,5,87,310,1022,2,4,0,5,1022,0,0,1022,1,0,1,0,2,1,3,4,1,0,,6,1956.0,Unf,1,280,5,5,2,0,30,226,0,0,0,,0,0,0,6,2009,8,4,85000
53,54,4,3,68.0,50271,1,0,0,2,0,4,0,24,2,2,0,2,9,4,1981,1987,1,7,14,15,3,0.0,2,4,1,1,4,2,3,1810,6,0,32,1842,1,2,1,5,1842,0,0,1842,2,0,0,1,0,1,2,5,6,1,Gd,2,1981.0,Fin,3,894,5,5,2,857,72,0,0,0,0,,0,0,0,11,2006,8,4,385000
1260,1261,9,3,69.0,24682,1,0,2,3,0,1,0,8,6,2,0,5,6,4,1999,1999,1,1,12,13,3,0.0,3,4,2,3,4,4,6,0,6,0,841,841,1,0,1,5,892,783,0,1675,0,0,2,1,3,1,3,7,6,1,TA,4,1999.0,Fin,2,502,5,5,2,0,103,0,0,0,0,,0,0,0,6,2009,8,4,181000
717,718,4,3,80.0,10000,1,0,3,3,0,4,0,14,2,2,0,2,5,5,1973,2000,1,1,6,6,3,0.0,3,4,1,3,4,4,2,1084,6,0,92,1176,1,2,1,5,1178,0,0,1178,0,1,1,1,3,1,2,5,6,1,Fa,2,1973.0,Unf,2,439,5,5,2,224,0,0,0,0,0,,3,0,0,11,2008,8,4,157000
575,576,8,3,80.0,8480,1,0,3,3,0,4,0,12,2,2,0,0,5,4,1947,1950,1,1,8,8,3,0.0,3,4,1,4,4,4,5,442,6,0,390,832,1,4,1,5,832,384,0,1216,0,0,1,0,2,1,3,6,6,0,,6,1947.0,Unf,1,336,5,5,2,158,0,102,0,0,0,,0,0,0,10,2008,0,0,118500
1442,1443,9,1,85.0,11003,1,0,3,3,0,4,0,21,2,2,0,5,10,4,2008,2008,1,1,12,13,4,160.0,0,4,2,1,4,1,3,765,6,0,252,1017,1,0,1,5,1026,981,0,2007,1,0,2,1,3,1,0,10,6,1,Ex,2,2008.0,Fin,3,812,5,5,2,168,52,0,0,0,0,,0,0,0,4,2009,8,4,310000
695,696,4,3,54.0,13811,1,0,0,3,0,4,0,23,2,2,0,2,6,5,1987,1987,1,1,6,6,2,72.0,3,4,1,3,2,4,3,980,4,79,92,1112,1,2,1,5,1137,0,0,1137,1,0,2,0,2,1,2,5,6,1,TA,2,1987.0,Unf,2,551,5,5,2,125,0,0,0,0,0,,0,0,0,7,2006,8,4,176000
1301,1302,10,3,69.0,7500,1,0,0,0,0,4,0,6,2,2,0,5,6,6,1942,1950,1,1,13,14,3,0.0,3,4,1,4,4,4,2,547,6,0,224,771,1,1,1,5,753,741,0,1494,0,0,1,0,3,1,2,7,6,2,Gd,2,1942.0,Unf,1,213,5,5,1,0,0,0,0,224,0,,0,0,0,11,2009,8,4,177500
1,2,4,3,80.0,9600,1,0,3,3,0,2,0,24,1,2,0,2,6,7,1976,1976,1,1,8,8,3,0.0,3,4,1,3,4,2,1,978,6,0,284,1262,1,0,1,5,1262,0,0,1262,0,1,2,0,3,1,3,6,6,1,TA,2,1976.0,RFn,2,460,5,5,2,298,0,0,0,0,0,,0,0,0,5,2007,8,4,181500
6,7,4,3,75.0,10084,1,0,3,3,0,4,0,21,2,2,0,2,8,4,2004,2005,1,1,12,13,4,186.0,2,4,2,1,4,1,3,1369,6,0,317,1686,1,0,1,5,1694,0,0,1694,1,0,2,0,3,1,2,7,6,1,Gd,2,2004.0,RFn,2,636,5,5,2,255,57,0,0,0,0,,0,0,0,8,2007,8,4,307000
667,668,4,3,65.0,8125,1,0,3,3,0,4,0,20,2,2,0,2,6,4,1994,1998,1,1,6,6,2,258.0,3,4,2,3,4,4,3,1138,6,0,270,1408,1,0,1,5,1679,0,0,1679,1,0,2,0,3,1,2,7,6,1,Fa,2,1994.0,RFn,2,575,5,5,2,224,42,0,0,0,0,,0,0,0,10,2008,8,4,193500
306,307,9,3,116.0,13474,1,0,3,3,0,4,0,20,1,2,0,5,7,4,1990,1991,1,1,6,10,2,246.0,2,4,1,3,4,4,1,700,6,0,0,700,1,2,1,5,1122,1121,0,2243,1,0,2,1,4,1,2,8,6,1,TA,2,1990.0,RFn,3,746,5,5,2,127,44,224,0,0,0,,0,0,0,6,2007,8,4,225000
1450,1451,14,3,60.0,9000,1,0,3,3,0,2,0,12,2,2,2,5,5,4,1974,1974,1,1,12,13,3,0.0,3,4,1,3,4,4,6,0,6,0,896,896,1,4,1,5,896,896,0,1792,0,0,2,2,4,2,3,8,6,0,,0,,,0,0,0,0,2,32,45,0,0,0,0,,0,0,0,9,2009,8,4,136000
284,285,0,3,50.0,8012,1,0,3,3,0,4,0,20,2,2,4,2,6,4,1992,1992,1,1,9,7,3,0.0,2,4,2,3,4,4,3,430,6,0,1145,1575,1,2,1,5,1575,0,0,1575,1,0,2,0,2,1,2,5,6,0,,2,1992.0,RFn,2,529,5,5,2,0,0,52,0,0,0,,0,0,0,7,2007,8,4,179200
439,440,8,3,67.0,12354,1,1,3,3,0,0,0,7,2,2,0,0,6,7,1920,2000,1,1,13,14,3,0.0,3,4,0,4,1,3,6,0,6,0,684,684,1,2,1,5,684,512,0,1196,0,0,1,0,3,1,2,7,6,0,,6,2005.0,Unf,2,528,5,5,2,0,46,0,0,0,0,,1,3,800,8,2009,4,4,110000
57,58,9,3,89.0,11645,1,0,0,3,0,0,0,5,2,2,0,5,7,4,2004,2004,1,1,12,13,3,0.0,2,4,2,3,4,4,6,0,6,0,860,860,1,0,1,5,860,860,0,1720,0,0,2,1,3,1,2,7,6,0,,2,2004.0,RFn,2,565,5,5,2,0,70,0,0,0,0,,0,0,0,8,2006,8,4,196500
592,593,4,3,60.0,6600,1,0,3,3,0,4,0,11,2,2,0,2,5,7,1982,2003,1,1,6,6,3,0.0,3,2,2,4,2,4,3,816,6,0,0,816,1,0,1,5,816,0,0,816,1,0,1,0,2,1,3,4,6,0,,6,1985.0,Fin,2,816,5,5,2,0,0,0,0,0,0,,0,0,0,6,2008,8,4,138000
347,348,4,3,69.0,17600,1,0,0,3,0,4,0,12,2,2,0,2,6,4,1960,1960,1,1,13,14,2,30.0,3,4,1,4,4,4,2,1270,6,0,208,1478,1,0,1,1,1478,0,0,1478,1,0,2,0,3,1,3,6,6,2,Gd,2,1960.0,Unf,2,498,5,5,2,0,40,0,0,0,0,,0,0,0,12,2009,8,4,157500
238,239,4,3,93.0,12030,1,0,3,3,0,4,0,16,2,2,0,2,8,4,2007,2007,3,1,12,13,2,254.0,0,4,2,1,4,4,6,0,6,0,1694,1694,1,0,1,5,1694,0,0,1694,0,0,2,0,3,1,2,7,6,0,,2,2007.0,Fin,3,818,5,5,2,168,228,0,0,0,0,,0,0,0,12,2007,6,5,318000
450,451,5,4,70.0,5684,1,0,3,3,0,4,0,17,2,2,0,2,6,7,1930,2005,3,1,13,14,3,0.0,3,4,0,4,4,4,6,0,6,0,813,813,1,0,1,1,813,0,0,813,0,0,1,0,2,1,2,5,6,0,,6,1932.0,Unf,1,270,2,2,0,0,113,0,0,0,0,,0,0,0,6,2006,8,4,110000
1437,1438,4,3,96.0,12444,1,0,3,3,0,2,0,16,2,2,0,2,8,4,2008,2008,3,1,12,13,4,426.0,0,4,2,1,4,1,3,1336,6,0,596,1932,1,0,1,5,1932,0,0,1932,1,0,2,0,2,1,0,7,6,1,Gd,2,2008.0,Fin,3,774,5,5,2,0,66,0,304,0,0,,0,0,0,11,2008,6,5,394617
337,338,4,3,70.0,9135,1,0,3,3,0,4,0,5,2,2,0,2,7,4,2002,2003,1,1,12,13,2,113.0,2,4,2,3,4,1,3,810,6,0,726,1536,1,0,1,5,1536,0,0,1536,1,0,2,0,3,1,2,7,6,0,,2,2002.0,RFn,2,532,5,5,2,192,74,0,0,0,0,,0,0,0,12,2008,8,4,214000
1274,1275,8,3,53.0,5362,1,0,3,3,0,0,0,6,2,2,0,0,5,5,1910,2003,1,1,13,15,3,0.0,3,4,2,4,4,4,6,0,6,0,661,661,1,0,1,5,661,589,0,1250,0,0,2,0,3,1,3,8,6,1,Gd,6,1985.0,Unf,2,552,5,5,2,242,0,81,0,0,0,,0,0,0,11,2007,8,4,139000
980,981,13,3,69.0,12122,1,0,0,3,0,0,0,12,2,2,0,6,7,8,1961,2007,1,1,5,5,4,210.0,0,4,1,4,4,1,1,867,6,0,77,944,1,2,1,5,999,0,0,999,1,0,1,0,3,1,0,6,6,0,,2,1961.0,RFn,2,588,5,5,2,144,76,0,0,0,0,,0,0,0,7,2008,8,4,178400
1403,1404,4,3,49.0,15256,1,0,0,3,0,1,0,21,6,2,0,2,8,4,2007,2007,1,1,12,13,4,84.0,2,4,2,3,4,2,3,929,6,0,556,1485,1,0,1,5,1464,0,0,1464,1,0,2,0,3,1,2,6,6,0,,2,2007.0,Unf,3,754,5,5,2,168,160,0,0,0,0,,0,0,0,8,2007,8,4,282922
2,3,9,3,68.0,11250,1,0,0,3,0,4,0,5,2,2,0,5,7,4,2001,2002,1,1,12,13,2,162.0,2,4,2,3,4,3,3,486,6,0,434,920,1,0,1,5,920,866,0,1786,1,0,2,1,3,1,2,6,6,1,TA,2,2001.0,RFn,2,608,5,5,2,0,42,0,0,0,0,,0,0,0,9,2008,8,4,223500
753,754,9,3,80.0,10240,1,0,3,3,0,4,0,16,2,2,0,5,8,4,2005,2005,1,1,12,13,2,178.0,2,4,2,3,4,3,6,0,6,0,1030,1030,1,2,1,5,1038,1060,0,2098,0,0,2,1,3,1,0,8,6,1,Gd,2,2005.0,RFn,3,878,5,5,2,192,52,0,0,0,0,,0,0,0,3,2006,8,4,275500
672,673,4,3,69.0,11250,1,0,0,3,0,4,0,24,2,2,0,2,6,5,1977,1977,1,1,9,10,3,0.0,2,4,1,3,4,4,1,767,6,0,441,1208,1,4,1,5,1208,0,0,1208,1,0,1,1,3,1,3,6,6,1,TA,2,1977.0,RFn,2,546,5,5,2,198,42,0,0,0,0,,0,0,0,6,2006,8,4,165000
1035,1036,4,3,69.0,11500,1,0,0,3,0,1,0,7,2,2,0,2,4,2,1957,1957,1,1,13,14,3,0.0,3,2,3,0,0,0,0,0,0,0,0,0,1,0,0,5,845,0,0,845,0,0,1,0,3,1,3,5,6,0,,6,1957.0,Unf,1,290,5,5,0,186,0,0,0,0,0,,0,0,0,1,2009,8,4,84000
108,109,8,4,85.0,8500,1,0,3,3,0,0,0,9,0,2,0,0,5,6,1919,2005,1,1,5,5,3,0.0,3,4,1,4,4,4,6,0,6,0,793,793,2,4,0,2,997,520,0,1517,0,0,2,0,3,1,1,7,6,0,,0,,,0,0,0,0,0,0,0,144,0,0,0,,0,0,0,8,2007,8,4,115000
1329,1330,9,3,63.0,9084,1,0,0,3,0,4,0,8,2,2,0,5,7,4,1998,1998,3,1,12,13,3,0.0,3,4,2,3,4,4,6,0,6,0,935,935,1,2,1,5,955,677,0,1632,0,0,2,1,3,1,3,8,6,1,TA,2,1998.0,Fin,2,462,5,5,2,0,28,0,0,0,0,,0,0,0,6,2006,8,4,176500
589,590,6,4,50.0,9100,1,0,3,3,0,4,0,3,6,1,0,2,5,5,1930,1960,1,1,12,13,3,0.0,3,4,0,4,4,4,6,0,6,0,742,742,1,4,1,1,779,0,156,935,0,0,1,0,2,1,3,4,6,0,,6,1988.0,Unf,1,308,5,5,1,0,0,0,0,0,0,,0,3,600,8,2008,8,4,79500
319,320,12,3,69.0,14115,1,0,3,3,0,4,0,14,2,2,0,7,7,4,1980,1980,1,1,9,10,2,225.0,3,4,1,3,4,1,3,1036,6,0,336,1372,1,4,1,5,1472,0,0,1472,1,0,2,0,3,1,3,6,6,2,TA,2,1980.0,Unf,2,588,5,5,2,233,48,0,0,0,0,,0,0,0,6,2009,8,4,187500
1232,1233,14,3,70.0,9842,1,0,3,3,0,2,0,12,2,2,2,2,4,4,1962,1962,1,1,6,6,3,0.0,3,4,3,0,0,0,0,0,0,0,0,0,1,4,1,5,1224,0,0,1224,0,0,2,0,2,2,3,6,6,0,,5,1962.0,Unf,2,462,5,5,2,0,0,0,0,0,0,,0,0,0,3,2007,8,4,101800
267,268,11,3,60.0,8400,1,0,3,0,0,4,1,18,2,2,0,3,5,7,1939,1997,1,1,13,14,3,0.0,3,4,2,4,4,4,4,378,6,0,342,720,1,0,1,5,1052,720,420,2192,0,0,2,1,4,1,2,8,6,1,Gd,6,1939.0,Unf,1,240,5,5,2,262,24,0,0,0,0,,0,0,0,7,2008,8,4,179500
1208,1209,4,3,70.0,7763,1,0,3,3,0,4,0,12,2,2,0,2,5,6,1962,1980,1,1,8,8,3,0.0,3,2,1,4,4,4,5,504,2,8,319,931,1,4,1,5,1283,0,0,1283,1,0,1,0,3,1,3,6,6,0,,6,1980.0,Unf,2,506,5,5,2,0,0,0,0,0,0,,0,0,0,10,2008,8,4,140000
1148,1149,8,4,69.0,5700,1,0,3,3,0,4,0,17,2,2,0,0,7,6,1926,1950,1,1,13,14,3,0.0,3,4,2,4,4,4,6,0,6,0,572,572,1,4,1,5,572,539,0,1111,0,0,1,0,2,1,3,5,6,1,Gd,6,1982.0,Unf,1,288,5,5,2,0,0,176,0,0,0,,0,0,0,8,2008,8,4,116900
650,651,9,1,65.0,8125,1,0,3,3,0,4,0,21,2,2,0,5,7,5,2007,2007,1,1,5,5,0,0.0,2,4,2,3,4,4,6,0,6,0,813,813,1,0,1,5,822,843,0,1665,0,0,2,1,3,1,2,7,6,0,,2,2007.0,RFn,2,562,5,5,2,0,0,0,0,0,0,,0,0,0,5,2008,8,4,205950
950,951,4,3,60.0,7200,1,0,3,3,0,4,0,12,2,2,0,2,5,7,1950,2002,1,1,12,13,3,0.0,3,4,1,4,4,4,1,398,2,26,317,864,1,2,1,5,864,0,0,864,1,0,1,0,3,1,2,5,6,0,,6,1980.0,RFn,2,720,5,5,2,194,0,0,0,0,0,,0,0,0,7,2007,8,4,129000
819,820,0,3,44.0,6371,1,0,0,3,0,4,0,16,2,2,4,2,7,4,2009,2010,1,1,12,13,4,128.0,2,4,2,3,4,3,3,733,6,0,625,1358,1,0,1,5,1358,0,0,1358,1,0,2,0,2,1,2,6,6,1,Gd,2,2010.0,RFn,2,484,5,5,2,192,35,0,0,0,0,,0,0,0,6,2010,6,5,224000
747,748,10,4,65.0,11700,1,2,0,3,0,0,0,17,2,2,0,5,7,6,1880,2003,4,1,11,12,3,0.0,2,4,4,4,1,4,6,0,6,0,1240,1240,2,4,0,5,1320,1320,0,2640,0,0,1,1,4,1,2,8,6,1,Gd,6,1950.0,Unf,4,864,5,5,0,181,0,386,0,0,0,,0,0,0,5,2009,8,4,265979
356,357,4,3,69.0,9248,1,0,0,3,0,4,0,8,2,2,0,2,6,5,1992,1992,1,1,6,6,2,106.0,3,4,2,3,4,4,3,560,6,0,598,1158,1,2,1,5,1167,0,0,1167,1,0,2,0,3,1,2,6,6,0,,2,1992.0,RFn,2,400,5,5,2,120,26,0,0,0,0,,0,0,0,7,2009,8,4,173000
249,250,8,3,69.0,159000,1,0,1,2,0,1,2,4,2,2,0,0,6,6,1958,2006,1,1,13,6,1,472.0,2,4,1,3,4,2,5,697,6,0,747,1444,1,2,1,5,1444,700,0,2144,0,1,2,0,4,1,2,7,6,2,TA,2,1958.0,Fin,2,389,5,5,2,0,98,0,0,0,0,,0,3,500,6,2007,8,4,277000
185,186,11,4,90.0,22950,1,0,1,3,0,4,0,17,0,2,0,3,10,8,1892,1993,1,7,13,14,3,0.0,2,2,0,4,4,3,6,0,6,0,1107,1107,1,0,1,5,1518,1518,572,3608,0,0,2,1,4,1,0,12,6,2,TA,6,1993.0,Unf,3,840,1,5,2,0,260,0,0,410,0,,1,0,0,6,2006,8,4,475000
596,597,10,4,60.0,3600,1,1,3,3,0,4,0,17,2,2,0,5,6,6,1910,1993,1,1,12,13,3,0.0,3,4,1,4,4,4,6,0,6,0,684,684,1,0,0,1,684,684,0,1368,0,0,1,0,3,1,3,7,6,0,,6,1930.0,Unf,1,216,5,2,0,0,158,0,0,0,0,,0,0,0,10,2006,8,4,114504
438,439,5,3,40.0,4280,1,0,3,3,0,4,0,6,2,2,0,2,5,5,1913,2002,1,1,14,12,3,0.0,3,4,2,4,4,4,4,365,6,0,75,440,1,4,0,5,694,0,0,694,0,0,1,0,2,1,2,4,6,1,Gd,6,1990.0,Unf,1,352,3,5,1,0,0,34,0,0,0,,3,0,0,3,2007,8,4,90350
448,449,8,4,50.0,8600,1,0,3,0,0,4,0,9,2,2,0,0,6,5,1937,1950,1,1,8,8,3,0.0,3,4,0,4,4,4,6,0,6,0,780,780,1,4,1,5,780,596,0,1376,0,0,2,0,3,1,3,7,6,1,Gd,6,1937.0,Unf,1,198,5,5,0,0,0,0,0,0,0,,0,0,0,6,2006,8,4,119500
745,746,9,3,69.0,8963,1,0,0,3,0,4,0,14,2,2,0,5,8,8,1976,1996,3,1,12,13,2,289.0,0,2,1,4,2,4,3,575,1,133,487,1142,1,0,1,5,1175,1540,0,2715,0,1,3,1,4,1,2,11,6,2,TA,4,1994.0,Fin,2,831,5,5,2,0,204,0,0,0,0,,0,0,0,7,2008,8,4,299800
727,728,4,3,64.0,7314,1,0,3,3,0,4,0,5,2,2,0,2,7,4,2007,2007,1,1,12,13,4,82.0,2,4,2,3,4,1,3,724,6,0,508,1232,1,0,1,5,1232,0,0,1232,1,0,2,0,2,1,2,6,6,0,,2,2007.0,RFn,2,632,5,5,2,132,0,0,0,0,0,,0,0,0,2,2009,8,4,194500
1063,1064,5,4,50.0,6000,1,0,3,3,0,4,0,17,0,2,0,2,6,5,1925,1980,1,1,8,8,3,0.0,3,2,0,4,4,4,2,397,6,0,706,1103,1,2,1,5,1103,0,0,1103,0,0,1,0,2,1,2,5,6,1,Gd,6,1976.0,Unf,2,440,5,5,2,166,120,0,0,0,0,,3,0,0,7,2006,8,4,110500
1143,1144,4,3,69.0,9000,1,0,3,3,0,4,0,19,2,2,0,2,5,2,1959,1959,1,1,13,10,3,0.0,3,4,1,4,4,4,3,288,6,0,718,1006,1,4,1,5,1006,0,0,1006,0,0,1,0,3,1,3,5,6,0,,0,,,0,0,0,0,2,0,24,0,0,0,0,,0,0,0,7,2008,8,4,80000
